"ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB","MD9-R-EB","MD10-R-EB","MD11-R-EB","MD12-R-EB"
"2810408I11Rik",154.930575173656,0.456430500167419,0.120309994839989,3.7937870479877,0.000148366931216357,0.0420790008336152,124.080395812107,112.779131618848,161.965270896653,204.416027143506,129.787932444406,129.284693792116,160.931030706218,153.744536899815,149.165347282476,141.050944970603,190.924576132886,201.037014384233
"3830417A13Rik",73.6234090808596,-2.99119351827629,0.610093898482124,-4.90284122774902,9.44603314180428e-07,0.000771429414881576,211.71759844863,158.068389198071,16.2822230001926,33.4663407270342,200.581350141355,158.111686326844,12.8744824564974,23.9501539894184,37.6533886344115,19.182928516002,6.99723577450366,4.59513175735389
"AI413582",189.331079235811,-0.350797284723798,0.0942517317912266,-3.72191871764049,0.000197714673263569,0.0490499472516128,202.17295261693,227.334312554529,154.252638949193,162.809225158545,227.866313212054,217.512761852952,154.493789477969,183.102790177166,212.886466509942,186.187247361196,177.929709694522,165.42474326474
"Alkbh4",257.486661536302,-0.337577038600414,0.0905340773364037,-3.72872898837921,0.000192447984834968,0.0485293438928916,321.914873050991,290.384063302074,226.23720379215,216.174471182735,290.547985131228,272.546111237433,194.726547154523,244.137053569555,283.848622013256,268.560999224028,257.898118545992,222.863890231664
"Aox3",14.1176086807355,-2.27112958659997,0.505149278141557,-4.49595730385967,6.92576339902298e-06,0.00393517408098035,10.4123409073097,27.5287644109,1.71391821054659,2.71348708597575,40.558728888877,32.321173448029,4.82793092118653,9.27102735074259,15.9302798068664,13.5408907171779,5.99763066386028,4.59513175735389
"Ap2s1",988.948306836561,-0.288963964815747,0.0709775322721318,-4.07120331695731,4.67709040067353e-05,0.0179496705823363,1239.06856796985,1067.40563941619,872.384369168214,898.164225457972,1015.44308509061,983.611927094071,901.213771954818,890.79121128385,1087.60364863242,1134.04959756365,943.627224447351,834.01641395973
"Ap5z1",541.595804242609,-0.405869319977571,0.103713168778884,-3.91338269533432,9.10121226945844e-05,0.0291470459844074,753.159325628735,600.304669089303,433.621307268287,453.15234335795,661.475996605867,567.80439841132,518.197918874021,502.953233777785,572.041865792021,545.02085136641,469.814402002389,421.603338737219
"Apobr",52.5553199899568,-0.741674263561727,0.18317935668872,-4.04889654035671,5.14596854649827e-05,0.0188835604120876,75.4894715779953,70.1539480148742,36.8492415267517,31.6573493363837,67.1062605252329,55.9068946128069,37.01413706243,30.9034245024753,57.9282902067869,66.5760460261246,53.9786759747425,47.1001005128773
"Bhlhb9",1273.79852384965,0.302140357469981,0.0797891648011669,3.78673417904435,0.000152640239693099,0.0420790008336152,969.215399455411,1173.08057376771,1427.69386938531,1550.30562178748,1174.72827490875,1251.79031218988,1282.62031472855,1337.34569534462,1197.66740002532,1082.14284981447,1429.43530822003,1409.5566665683
"Bmt2",1158.57122031332,0.464681129963912,0.100407286753549,4.62796222254745,3.69281356189734e-06,0.00232304350283071,853.811954399395,789.453921331939,1341.99795885798,1451.71559099702,1009.54363361587,1064.85163332831,1445.16065574183,1220.68526784777,1084.70723412209,1040.39177010317,1264.50046496388,1336.03455845064
"Card10",567.086952124592,-0.411152699111815,0.108932256286925,-3.77438890119791,0.000160400370462854,0.0434660326974262,676.80215897513,697.987381515077,529.600727058896,570.736783750232,637.140759272541,650.791195102205,477.965161197466,530.766315830013,601.006010895415,621.752565430418,380.849547155128,429.644819312588
"Cc2d1a",1331.50320634733,-0.436136337086543,0.116083557560789,-3.75708968824593,0.000171900899779664,0.0458767037684698,1677.25458115247,1593.11623719854,1077.19759532853,1006.703708897,1284.60555862589,1274.50248812633,1078.23790573166,1043.7631625711,1697.29890305886,1662.14433553358,1280.49414673417,1302.71985320983
"Ccdc88a",2667.38416056351,0.447294419986357,0.0805631989552128,5.552093583511,2.82268403365057e-08,6.21484457109013e-05,2165.76690872042,2179.21251175318,3551.23853225253,3319.49920184366,2294.14919224175,2387.39910901252,3149.42027092068,2814.52938656294,2314.23519376114,2202.65155666094,2668.94564541783,2961.56241761458
"Cdc42bpg",1599.91946726457,-0.390304330330981,0.0768210276430154,-5.08069655283331,3.76053411275329e-07,0.000389635575659038,1682.46075160613,1635.74142080251,1252.01725280428,1298.85581848706,1960.83018391862,1769.80263258667,1379.17893315228,1503.45160204542,1915.97819858948,1927.32011207832,1491.41082507992,1381.98587602418
"Chmp1a",1467.29399521556,-0.250152759283672,0.0606718904945664,-4.12304210804301,3.73901314663823e-05,0.0153160412941595,1770.96564931826,1515.85809191633,1295.72216717322,1306.09178404966,1655.53357010053,1559.27823256032,1319.63445179098,1330.39242483156,1522.06582518333,1538.01950395945,1469.41951264577,1324.54672905726
"Cmip",2110.28780328091,-0.274202395405522,0.0651144729959625,-4.21108215714998,2.54150288903564e-05,0.0114784697147369,2380.08759239587,2387.01028182255,1763.62183865244,1813.51386912712,2187.95906569633,2126.20908574331,1960.13995400173,1806.30516216968,2370.71527671276,2406.89332497837,2053.1888972615,2067.80929080925
"Cnot6",4410.7146593293,0.32691973881225,0.0699589890241446,4.67301977018882,2.96803184153908e-06,0.0020107274175719,3812.65216222657,3426.88715682784,4961.79321953237,4921.36107826468,3960.74423385743,4161.56946774081,5516.71573260914,4851.06506127606,4031.80899839237,4082.57855122913,4513.21707455486,4688.1831754403
"Cxxc5",1325.77611347443,1.92875293941621,0.248167409716141,7.77198320126865,7.7266698560096e-15,6.80487814218766e-11,852.076564248177,665.13046915368,2982.21768635106,2350.78431215032,462.369509333198,328.45300585024,2117.85236409382,1797.03413481894,559.008000495494,442.335763427811,1509.4037170715,1842.64783469891
"Ddx3y",266.909721230486,1.68390956192251,0.298232379462936,5.64630026073942,1.63937427261715e-08,4.12513406255406e-05,71.1509961999496,98.5707370841903,499.607158374331,306.624040715259,77.4303006060379,138.893691303692,495.66757457515,262.67910827104,165.095627089343,211.012213676022,471.813612223676,404.371594647142
"Dip2c",1021.33290489454,0.433294042550743,0.108032824984963,4.01076286407445,6.05228752340038e-05,0.0210819084759032,794.808689257974,859.607869346813,1048.06098574924,1168.60843836022,797.163380525019,882.280680608358,1113.64273248703,980.411142341028,918.163399777573,963.660056039159,1323.47716649184,1406.11031775029
"Dnm2",2347.3301925751,-0.298907367976842,0.0801749588625246,-3.72818860424208,0.000192861023759646,0.0485293438928916,2787.03658285656,2664.07397524839,1850.17470828504,1973.60960719969,2532.33954553461,2454.66209159355,2080.83822703139,1985.54502428404,2572.01608518134,2524.24771119391,2324.08188224586,2419.33687024682
"Dot1l",4729.26838297052,-0.24235108779902,0.0640069771069712,-3.78632297216587,0.000152892929110445,0.0420790008336152,5126.34250669881,5471.11992050177,3756.05175841285,4256.55674220062,5052.88018811973,4966.97816825656,4374.10541459499,4274.71619430489,5172.99631546607,4959.3512251664,4692.14638936003,4647.97577256346
"Eif2s3y",390.413564021277,2.45078744542628,0.26593647223588,9.2156875844111,3.0928961614758e-20,5.44782729882347e-16,70.2833011243405,115.443205594097,986.359930169562,587.922201961412,85.5420463838133,145.882053130293,719.361707256793,448.099655285892,125.994031199762,182.802024681901,695.725157007793,521.547454459666
"Eml2",705.077337418168,-0.428511652342447,0.102062575109911,-4.19851891725233,2.68666412680241e-05,0.0118307254823744,904.138268784725,849.839598104235,688.138161534455,626.815516860398,870.906523959341,830.741512137177,603.491365148316,557.806812269679,645.900435805674,749.262619683843,584.768989726378,549.11824500379
"F3",166.344174355081,-0.52087232794499,0.0954065951160547,-5.45950022963705,4.77476719260903e-08,8.46093297181583e-05,199.569867390103,188.261227584219,139.684334159547,144.71931125204,197.631624403983,198.294766829799,133.572755486161,155.289708124938,189.715150427227,205.370175877198,119.952613277206,124.068557448555
"Fam43a",495.268762497703,-0.389190842854395,0.102066398026304,-3.81311430970743,0.000137226604120852,0.0402851567497448,593.503431716653,621.61726089129,419.909961583914,485.714188389659,559.710458666503,449.002247359105,448.997575670347,438.828627935149,561.904415005833,584.515115958179,372.852706269981,406.669160525819
"Fam8a1",1234.34985898466,0.307305533235854,0.0754924798614803,4.07067742111165,4.68766235260288e-05,0.0179496705823363,1120.1943426114,920.881570777526,1439.69129685913,1373.02446550373,1146.7058804037,1213.35432214357,1366.30445069579,1331.93759605668,1132.49807354268,1086.65648005353,1264.50046496388,1416.44936420434
"Fez1",71.0912813271068,1.36153115932992,0.336162909410802,4.05021232626853,5.11711814794122e-05,0.0188835604120876,10.4123409073097,31.9688877029806,73.6984830535033,120.297927478258,47.195611797966,36.6888995896545,96.5586184237305,85.7570029943689,62.272911972296,51.9067477491819,132.94747971557,103.390464540462
"Gm41693",13.3948234631414,-2.273929067713,0.518351855560782,-4.38684465642153,1.15006865633467e-05,0.00578780266076541,34.7078030243657,37.2970356534774,7.71263194745965,2.71348708597575,11.7989029494915,15.7238141098519,1.60931030706218,5.40809928793318,7.24103627584837,27.0817814343558,5.99763066386028,3.44634881801542
"Gm50399",36.7042756544409,-2.49550054026271,0.328324079681023,-7.60072347628954,2.94479752857496e-14,1.72898878894398e-10,85.901812485305,98.5707370841903,14.568304789646,11.7584440392282,45.7207489292795,42.8037161879303,6.4372412282487,9.27102735074259,57.9282902067869,44.0078948308281,11.9952613277206,11.4878293933847
"Gm9",31.0378715190529,-2.47735348792677,0.623706066355049,-3.97198876452248,7.12750823507455e-05,0.0241430634716545,14.7508162853554,17.7604931683226,1.71391821054659,3.617982781301,70.793417696949,48.0449875578809,8.04655153531088,5.40809928793318,94.1334715860288,69.961268705419,20.991707323511,17.2317440900771
"Gpat3",137.072783590263,-1.76223018717871,0.423364895282967,-4.16243813980107,3.14867456984748e-05,0.0132049413984032,93.7110681657873,108.339008326768,41.9909961583914,46.1292804615877,436.559409131185,340.682639046792,93.3399978096062,88.8473454446165,153.509969047985,136.537314731544,56.9774913066727,48.2488834522158
"Gprasp1",2601.96149702596,0.2718589850891,0.0525642514680161,5.17193677255194,2.31679985006536e-07,0.000272054083727009,2324.55510755689,2258.24670635222,2599.1569662939,3006.54369126113,2409.18849599929,2473.8800866167,2899.97717332604,2701.7318871289,2380.85272749894,2294.05256900189,2975.82441438534,2899.5281388903
"Hspg2",8728.64217414217,-0.515820570025028,0.117017130398008,-4.40807741798639,1.04292268691933e-05,0.00560053871009355,11291.3160189018,9548.92915194863,6431.47808507607,7495.55582716034,9658.87692702748,8431.45854379394,6017.21123810547,6903.05244824042,11285.8791395373,11422.8697274993,7754.93644837135,8502.14253404403
"Lad1",748.820669480769,-0.654887162171604,0.102818699127983,-6.36933911560616,1.898444407319e-10,8.35979994762921e-07,950.12610779201,836.519228227993,634.149737902238,533.652460241897,936.537921615887,987.106108007371,679.128949580238,645.108986489172,931.1972650741,851.947707622442,501.801765542977,498.571795672897
"Lgals1",1491.95867125006,-1.04100588539052,0.212553322751257,-4.89762226210299,9.70032790213667e-07,0.000771429414881576,2899.83694268575,2170.33226516902,1273.44123043612,902.686703934599,2271.28881777711,2009.15402514775,899.604461647756,1073.89400146102,1356.97019809398,1340.54818100061,909.640650685476,796.106576961561
"Lrp8os2",78.0412364149303,0.795154472489086,0.169891011217094,4.68037989056997,2.86343828469256e-06,0.0020107274175719,52.9293996121576,60.3856767722968,99.4072562117021,104.921500657729,60.4693776161439,55.9068946128069,94.9493081166684,67.9875339054456,57.9282902067869,54.1635628687115,130.948269494283,96.4977669044316
"Lrpap1",1093.73975721458,-0.404879426636199,0.106608157248702,-3.79782783123877,0.00014596965175605,0.0420790008336152,1185.27147328209,1035.43675171321,915.232324431878,962.383419826065,1575.89097519146,1291.09984746451,922.134805946627,1042.21799134598,1213.59767983219,1175.80067727495,939.628804004778,866.182336261208
"Map3k2",936.493083168228,0.348217032921736,0.0907371332787272,3.8376464005324,0.000124219178110693,0.0370846881905382,786.131738501882,761.925156921038,1216.0249703828,1032.02958836611,945.387098828006,880.533590151708,1091.11238818816,1000.49836826764,757.412394453739,809.068220351378,929.632752898344,1028.16073070793
"Mapk8",1667.97740186023,0.423699808152621,0.0863898309299467,4.90451021366389,9.36607483038711e-07,0.000771429414881576,1389.17981605024,1379.10229452025,2122.68770376195,1935.62078799603,1529.43279482784,1489.39461429431,1892.54892110512,1963.14004151974,1425.03593908696,1336.03455076155,1529.39581928437,2024.15553911439
"Nlk",2078.26762849402,0.28961278123461,0.0694155518901945,4.17215988850361,3.01725782454532e-05,0.0129624339808637,1796.12880651092,1696.12709757481,2549.45333818805,2365.25624327553,1960.09275248427,1934.90268074011,2249.81580927292,2075.93754095378,1855.15349387235,1980.35526738727,2153.14940832584,2322.83910334239
"Nsg2",37.3992529375532,1.90350912161764,0.442295126618804,4.30370810587337,1.67962927505626e-05,0.00799594325698404,26.8985473438834,23.9766657772355,59.1301782638573,84.1180996652482,5.16202004040253,5.24127136995064,61.1537916683627,36.3115237904085,14.4820725516967,19.182928516002,80.9680139621138,32.1659223014772
"Nxf3",41.1968021706882,2.28884403353783,0.502184406806154,4.55777599327439,5.1698132196804e-06,0.00303536966838169,3.47078030243657,6.2161726089129,52.274505421671,27.1348708597575,8.84917721211862,13.1031784248766,115.870342108477,51.7632360416461,28.9641451033935,24.8249663148261,92.9632752898344,68.9269763603083
"Pcbp1",10103.9513240881,-0.314548649980376,0.067437234270104,-4.66431717410778,3.09643481644741e-06,0.00202002232803351,11411.9256344114,10734.4420709342,8602.15549873333,9091.08623371408,11493.6063356734,11641.7372578887,9301.81357481938,10410.5911292714,11022.3054190964,10902.6738424477,8131.7875750839,8503.29131698337
"Phf13",1733.1959441423,-0.49041053477431,0.122335034141473,-4.00874972746713,6.1041065758548e-05,0.0210819084759032,2321.95202233006,2191.64485697101,1555.38077607103,1426.38971152792,2331.02076395891,2042.3487438241,1501.48651648901,1545.94381073633,1711.78097561055,1548.17517199734,1288.49098761932,1333.73699257197
"Phldb3",90.8228870649759,-0.972111335755762,0.182702633835694,-5.32072973085867,1.03351846832474e-07,0.000140033802315938,98.049543543833,101.234811059439,50.5605872111244,61.5057072821169,165.922072727224,134.525965162067,75.6375844319223,63.3520202300743,121.649409434253,98.1714576995396,62.975121970533,56.2903640275851
"Plce1",814.35064253264,1.12097890063016,0.290139297387494,3.86358866490615,0.000111733310683767,0.0345275532348047,272.45625374127,503.509981321945,880.953960220947,1651.6091396639,647.464799353346,644.676378503929,1601.26375552686,1148.06222026696,559.008000495494,450.234616346165,700.72318256101,712.245422389852
"Ppp1r14a",156.719668322266,-0.784432443570017,0.12540773893199,-6.25505610937954,3.97373019001636e-10,1.39986567133896e-06,196.966782163275,173.164808391145,100.264215316975,97.6855350951269,185.832721454491,200.915402514775,109.433100880228,125.158869235025,204.197222978924,230.195142192024,141.94392571136,114.878293933847
"Psd2",139.579933275825,-3.32995951560081,0.620465532935166,-5.36687267679181,8.01135683312161e-08,0.000117593366048837,630.814319967846,558.567510143745,41.9909961583914,26.2303751644322,75.9554377373515,62.8952564394077,30.5768958341813,16.2242978637995,101.374507861877,93.6578274604803,15.9936817702941,20.6780929080925
"Ptpmt1",377.722907624351,0.286150816586549,0.0733161073279263,3.90297339855567,9.50181492745628e-05,0.0298866014521812,358.358066226575,355.209863366452,397.629024846809,397.97810594311,306.771476686779,352.038727015018,403.936887072606,400.971932919617,337.432290454534,331.751822570858,436.827433351157,453.769261038696
"Pttg1ip",1285.29217512631,-0.329640803740442,0.0881081444152388,-3.74132046393919,0.000183055924709088,0.0474168684974394,1489.8324448209,1336.47711091627,1133.75689627657,1042.88353671001,1524.27077478743,1388.93691303692,1078.23790573166,1022.90335103193,1426.48414634213,1420.66511774391,1157.54271812503,1401.51518599294
"Rhox6",202.509055844603,-2.33451824703401,0.534932617413736,-4.36413516588466,1.27626650682237e-05,0.00624448840310255,212.58529352424,214.901967336703,5.99871373691306,48.8427675475634,593.632304646291,369.50963158152,45.0606885977409,55.6261641044555,366.396435557927,270.817814343558,147.94155637522,98.7953327831086
"Rhox9",257.458050720001,-2.27406994172395,0.417913625933133,-5.44148312141373,5.28388002100455e-08,8.46093297181583e-05,307.164056765636,282.391841376329,23.1378958423789,56.0787331101654,767.66612315129,498.794325373636,77.2468947389844,81.8940749315595,385.223129875133,318.21093185368,146.941951264577,144.746650356647
"Rtn4",9076.64591917714,0.240445870013796,0.0469007803409492,5.12669231227826,2.94876835179937e-07,0.000324622535928713,9029.23495678872,8271.06166848782,9961.29263969677,9427.55863237507,8081.51108896733,8107.37326408532,10185.3249333965,9186.04293336078,8227.26541661891,8208.03658972932,9989.0538706593,10245.9950359598
"S100a13",52.8360599106879,-1.18827478749428,0.270319423976577,-4.39581725210113,1.10356752339507e-05,0.00571712892855315,112.800359829188,65.7138247227935,47.1327507900312,34.3708364223595,88.4917721211862,73.377799179309,30.5768958341813,28.5856676647896,55.0318756964476,45.1363023905929,30.9877584299448,21.826875847431
"Samd8",1486.93821225562,0.277368521062139,0.0657184400670807,4.22055850350406,2.4369780038253e-05,0.0112960343577313,1405.66602248681,1224.58600395584,1677.92592812511,1602.76637211634,1460.11423999957,1381.07500598199,1596.43582460568,1769.99363837927,1325.10963848025,1269.45850473543,1495.4092455225,1634.71812267865
"Satb2",183.28214708189,-0.665803905287874,0.177704072572187,-3.74670031840384,0.000179175929018731,0.0471045494587452,276.794729119316,272.623570133752,148.25392521228,151.050781119317,244.827236201949,185.191588404923,120.698273029663,111.252328208911,214.334673765112,154.591835687781,158.937212592297,160.829611507386
"Sfrp1",2098.52499011038,1.00375763313528,0.184243507487318,5.44799459597983,5.0940905681096e-08,8.46093297181583e-05,1422.15222892338,1318.71661774795,2526.31544234567,4401.27605345266,1602.43850682781,1588.97877032337,2668.23648910909,2782.8533764479,1267.18134827346,1179.18589995424,2187.13598208772,2237.82916583134
"Slc25a4",6909.11024170345,-0.381281190137278,0.082562717897167,-4.61807944128207,3.87307987602948e-06,0.00235242858401322,8954.61318028634,7174.3512153439,6620.0090882362,5472.19895671776,8285.7795962804,7742.23135864543,5598.79055826931,6237.85623582464,7539.36697041332,7206.01067665816,6413.46638988793,5664.648673878
"Sptan1",15689.3451861649,-0.341989064420659,0.0862102676247201,-3.96691802314504,7.28080211057456e-05,0.0241969902595585,19985.6206765054,17477.2133022878,12768.6906685721,12961.4233140108,17442.4657165201,15937.8326907916,12808.5007339079,13269.1578957503,17385.7280983119,17011.8723710145,15151.0146620217,16072.6221042846
"Taok1",8720.47919921128,0.313536149711712,0.0627004255661897,5.0005426100454,5.71691912614552e-07,0.000535777195255428,7440.48527334839,7127.28590844785,10015.281063329,9153.49643669152,7544.66100476547,7783.28798437671,9612.41046408238,9009.12082808411,8356.15586232902,8412.27835804676,9751.14785432618,10440.139352708
"Tinagl1",94.5804248160419,-1.65851365846439,0.405395501504251,-4.0911003015829,4.29331384713337e-05,0.0171869159325925,268.985473438834,197.141474168381,82.2680741062363,43.415793375612,131.262795313093,100.457701257387,20.9210339918083,27.0404964396659,81.0996062895017,83.5021594225969,37.9849942044485,60.885495784939
"Tiparp",3186.6853194268,0.414100509975545,0.0846796030696457,4.89020372042797,1.00731671070037e-06,0.000771429414881576,2462.51862457874,2571.71941077311,3311.28998277601,4280.9781259744,2916.54132282743,2968.30668584872,3522.7802621591,3348.3860448432,2792.14358796713,2683.35317712075,3578.5862961033,3803.62031214968
"Tlnrd1",860.618523213821,-0.456560412169873,0.0913404359858959,-4.99844791895204,5.77936113878343e-07,0.000535777195255428,1136.68054904798,966.170828356748,802.113722535804,812.237134402074,1064.11355975726,971.382293897519,675.910328966114,734.72891754635,941.334715860288,895.95560245327,677.732265016212,649.062360726237
"Tnfrsf22",387.752732903838,0.315128340087314,0.0799441729738459,3.94185502663727,8.08538443561525e-05,0.0263733261942458,344.474945016829,383.626652435768,418.196043373368,404.309575810386,364.29112856555,342.429729503442,465.090678740969,428.012429359283,293.986072799444,336.265452809917,412.836910695716,459.513175735389
"Trmt44",491.830820797755,-0.269116543432197,0.0669216266318448,-4.02136883062757,5.78609247663542e-05,0.0207992312007054,555.324848389851,543.471090950671,449.046571163206,467.624274483154,557.498164363473,539.850951104916,434.513782906787,455.82551141151,527.147440881761,503.269771655111,477.811242887536,390.58619937508
"Upf1",7517.89823257717,-0.212452188078255,0.0482104808378549,-4.40676351668821,1.04926636444355e-05,0.00560053871009355,8414.03914818184,8374.0725288641,6422.90849402334,6809.9480901038,7778.42676945227,7816.48270305306,6990.84397387809,7431.50100723274,8063.61799678474,7976.71303997754,7302.11533324989,6834.10970612457
"Uty",440.225416022723,1.76358223706343,0.287872525934831,6.12626102937893,8.99681643118855e-10,2.64116541031592e-06,88.5048977121324,164.284561806984,982.075134643195,642.191943680927,177.720975676716,245.466209159355,725.798948485041,515.314603578775,194.059772192736,332.880230130623,668.735819020422,545.671896185774
"Xlr3a",19.2889118301749,4.46567852172437,0.863027885880077,5.17443131883331,2.28606180150243e-07,0.000272054083727009,0,0,30.8505277898386,16.2809225158545,0.737431434343218,0,43.4513782906787,13.133955413552,7.24103627584837,3.38522267929447,89.9644599579042,26.4220076047849
"Zfp2",585.34100270676,0.375116780441334,0.0977207059474911,3.8386622037186,0.000123706481028222,0.0370846881905382,450.333744241144,419.147638772413,688.995120639729,649.427909243529,549.386418585698,585.275302977822,729.017569099166,645.108986489172,525.699233626592,526.966330410173,621.754378820183,632.979399575498
"Zfp469",188.691000331632,-0.796799297063825,0.170335340142338,-4.67782725767883,2.89930626851708e-06,0.0020107274175719,238.616145792514,214.901967336703,135.39953863318,135.674354298787,333.319008323135,280.408018292359,136.791376100285,158.380050575186,175.233077875531,192.957692719785,133.947084826213,128.663689205909
